run-id,use_vernalisation_fix,sowing-date,harvest-date,crop-id-1,crop-id-2,days-delta-sowing-date-1,earliest-sowing-date-1,earliest-sowing-date-2,sowing-date-1,sowing-date-2,sim.json,crop.json,site.json,incl_hist,climate_path_to_latlon_file,climate_path_to_csvs,gcm,rcm,scenario,ensmem,version,start_date,end_date,groundwater-level,impenetrable-layer,elevation,slope,latitude,landcover,fertilization,NitrogenResponseOn,irrigation,WaterDeficitResponseOn,EmergenceMoistureControlOn,EmergenceFloodingControlOn,LeafExtensionModifier,CO2,O3,comment
94,TRUE,fixed,auto,SM_sfix_hauto,SM_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,FALSE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,r1i1p1,v1a,2020-01-01,2060-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
95,TRUE,fixed,auto,SM_sfix_hauto,SM_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,FALSE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,2020-01-01,2060-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
96,TRUE,fixed,auto,SM_sfix_hauto,SM_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,FALSE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,2020-01-01,2060-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
97,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
98,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
99,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
100,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
101,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
102,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
103,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
104,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
105,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
106,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,r1i1p1,v2,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
107,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
108,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
109,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
110,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,r1i1p1,v1a,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
111,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
112,TRUE,fixed,auto,WW_sfix_hauto,WW_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
113,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
114,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
115,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
116,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
117,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
118,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
119,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
120,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
121,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
122,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,r1i1p1,v2,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
123,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
124,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
125,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp26,r1i1p1,v1a,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
126,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,SMHI-RCA4,rcp85,r1i1p1,v1a,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
127,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
128,TRUE,fixed,auto,WB_sfix_hauto,WB_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,UHOH-WRF361H,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
129,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
130,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,KNMI-RACMO22E,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
131,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
132,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,CLMcom-CCLM4-8-17,rcp85,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
133,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,SMHI-RCA4,rcp26,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
134,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,ICHEC-EC-EARTH,SMHI-RCA4,rcp85,r12i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
135,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,SMHI-RCA4,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
136,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,SMHI-RCA4,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
137,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp26,r1i1p1,v2,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
138,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MOHC-HadGEM2-ES,KNMI-RACMO22E,rcp85,r1i1p1,v2,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -RGT
139,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp26,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
140,TRUE,fixed,auto,WR_sfix_hauto,WR_sfix_hauto,,,,,,sim3.json,crop3LBGMono.json,site.json,TRUE,dwd_core_ensemble,dwd_core_ensemble/csvs_dwd_core_ensemble/{gcm}/{rcm}/{scenario}/{ensmem}/{version}/row-{crow}/col-{ccol}.csv,MPI-M-MPI-ESM-LR,MPI-CSC-REMO2009,rcp85,r1i1p1,v1,1990-01-01,2020-12-31,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,simulation_sole wheat -Moschus
